@relation kddcup.data

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute service {rje,gopher,urh_i,link,http,smtp,eco_i,domain_u,auth,finger,ecr_i,telnet,ftp_data,private,ftp,pop_3,ntp_u,supdup,netbios_ssn,uucp,discard,csnet_ns,exec,iso_tsap,ldap,imap4,mtp,ctf,pop_2,klogin,netbios_ns,remote_job,other,urp_i,X11,kshell,efs,hostnames,uucp_path,courier,shell,daytime,name,http_443,ssh,nntp,echo,netstat,time,netbios_dgm,vmnet,sunrpc,bgp,systat,nnsp,login,whois,sql_net,Z39_50,printer,domain}
@attribute flag {SF,REJ,RSTR,SH,S0,RSTO,S1}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land numeric
@attribute wrong_fragment numeric
@attribute urgent numeric
@attribute hot numeric
@attribute num_failed_logins numeric
@attribute logged_in numeric
@attribute num_compromised numeric
@attribute root_shell numeric
@attribute su_attempted numeric
@attribute num_root numeric
@attribute num_file_creations numeric
@attribute num_shells numeric
@attribute num_access_files numeric
@attribute num_outbound_cmds numeric
@attribute is_host_login numeric
@attribute is_guest_login numeric
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute srv_serror_rate numeric
@attribute rerror_rate numeric
@attribute srv_rerror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute dst_host_rerror_rate numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute class. {normal.,attack.}

@data
0,tcp,ftp_data,SF,88382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,96,116,0.56,0.06,0.56,0.02,0.01,0,0,0,normal.
0,tcp,http,SF,270,12797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,253,255,1,0,0,0.01,0,0,0,0,normal.
0,tcp,http,SF,343,1807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,29,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,296,2302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,1,0,0.26,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,227,715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,308,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,49,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,208,186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,211,2861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,226,16542,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,200,2312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,80,255,1,0,0.01,0.02,0,0.01,0,0,normal.
0,tcp,http,SF,265,13849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,59,255,1,0,0.02,0.06,0.05,0.01,0,0,normal.
0,tcp,http,SF,207,14528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0.33,1,255,1,0,1,0.04,0,0,0,0,normal.
0,tcp,http,SF,268,7803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,1,0,0,67,255,1,0,0.01,0.01,0,0,0,0,normal.
0,tcp,http,SF,240,1944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,179,18067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1,0,0.18,5,255,1,0,0.2,0.02,0,0,0,0,normal.
0,tcp,http,SF,228,633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,99,255,1,0,0.01,0.07,0,0,0,0,normal.
0,tcp,http,SF,312,2141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,1,0,0.2,77,255,1,0,0.01,0.02,0,0,0,0.01,normal.
0,tcp,http,SF,248,2750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,162,255,1,0,0.01,0.02,0.01,0,0,0,normal.
0,tcp,http,SF,282,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,61,255,1,0,0.02,0.03,0,0.01,0,0,normal.
0,tcp,http,SF,243,5367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0.2,1,0,0.6,144,255,1,0,0.01,0.02,0,0,0,0.01,normal.
0,tcp,http,SF,251,13069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,21,0,0,0,0,1,0,0.24,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,250,3068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,252,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,1,0,0.19,67,255,1,0,0.01,0.01,0,0,0.01,0,normal.
0,tcp,http,SF,284,3876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,1,0,0.22,26,255,1,0,0.04,0.03,0,0,0,0.01,normal.
0,tcp,http,SF,326,2802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,1,0,0.06,13,255,1,0,0.08,0.06,0,0.01,0,0,normal.
0,tcp,http,SF,193,2920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,2,255,1,0,0.5,0.02,0,0,0,0,normal.
0,tcp,http,SF,333,1278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,1,0,0.18,29,255,1,0,0.03,0.03,0,0,0,0,normal.
0,tcp,http,SF,213,2389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,31,255,1,0,0.03,0.03,0,0,0,0,normal.
0,tcp,http,SF,234,1008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.5,1,255,1,0,1,0.06,0,0,0,0,normal.
0,tcp,http,SF,247,14113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,4,255,1,0,0.25,0.05,0,0,0,0,normal.
0,tcp,http,SF,225,7224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,58,255,1,0,0.02,0.05,0,0,0,0,normal.
0,tcp,http,SF,243,5634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,62,255,1,0,0.02,0.04,0,0,0,0,normal.
0,tcp,http,SF,323,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,68,255,1,0,0.01,0.04,0,0,0,0,normal.
0,tcp,http,SF,217,1617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,35,0,0.03,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,213,6356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,49,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,205,659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,210,5989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,224,267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,44,0,0.02,0.05,0.02,1,0,0.07,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,229,1728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,290,1828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,1,0,0.15,13,255,1,0,0.08,0.01,0,0,0,0,normal.
0,tcp,http,SF,213,2708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,0.12,0.04,0,0,0,0.01,normal.
0,tcp,http,SF,379,1767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,23,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,228,452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,239,452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,357,7333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,314,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,29,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0.01,0.01,0,0,normal.
0,tcp,http,SF,227,452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,235,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.5,26,255,1,0,0.04,0.03,0,0,0,0.01,normal.
0,tcp,http,SF,317,2858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0.09,1,0,0.27,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,209,3271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,38,0,0,0,0,1,0,0.11,19,255,1,0,0.05,0.03,0,0,0,0,normal.
0,tcp,http,SF,336,2103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,161,255,1,0,0.01,0.02,0.01,0,0.01,0,normal.
0,tcp,http,SF,222,771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,236,771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,362,468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,303,2516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,12,255,1,0,0.08,0.04,0,0,0,0,normal.
0,tcp,http,SF,315,409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,1,0,0.11,13,255,1,0,0.08,0.03,0,0.01,0,0,normal.
0,tcp,http,SF,199,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0.1,0.1,1,0,0,27,255,1,0,0.04,0.04,0,0.01,0.04,0.01,normal.
0,tcp,http,SF,205,7674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25,0,0.04,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,223,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,32,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,212,682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,302,9211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,289,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,301,2793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,53,255,1,0,0.02,0.06,0,0,0,0,normal.
0,tcp,http,SF,203,315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,17,255,1,0,0.06,0.07,0,0,0,0,normal.
0,tcp,http,SF,189,1272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.29,4,255,1,0,0.25,0.03,0,0,0,0,normal.
0,tcp,http,SF,214,2341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,80,255,1,0,0.01,0.03,0,0,0.01,0,normal.
0,tcp,http,SF,200,2282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,1,0,0.11,57,255,1,0,0.02,0.03,0,0,0,0,normal.
0,tcp,http,SF,215,27991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,60,255,1,0,0.02,0.03,0,0,0,0,normal.
0,tcp,http,SF,179,14515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,normal.
0,tcp,http,SF,286,1108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,235,4097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,242,2076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0.01,0.01,0,0,normal.
0,tcp,http,SF,313,32782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,308,2344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,255,255,1,0,0.01,0,0,0,0,0,normal.
0,tcp,http,SF,222,1587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,26,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,306,3313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal.
0,tcp,http,SF,168,423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,1,255,1,0,1,0.02,0,0,0,0,normal.
0,tcp,http,SF,231,8067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,15,255,1,0,0.07,0.03,0,0,0,0,normal.
0,tcp,http,SF,341,547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17,255,1,0,0.06,0.05,0,0.01,0,0,normal.
0,tcp,http,SF,189,296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,0,1,0,0.11,34,255,1,0,0.03,0.04,0.03,0.01,0,0,normal.
0,tcp,http,SF,171,1366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,44,0,0,0,0,1,0,0.11,92,255,1,0,0.01,0.03,0.01,0.01,0,0,normal.
0,tcp,http,SF,209,765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,118,255,1,0,0.01,0.02,0,0,0,0,normal.
0,tcp,http,SF,188,4096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,25,255,1,0,0.04,0.03,0,0,0,0,normal.
0,tcp,http,SF,224,2408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,88,255,1,0,0.01,0.02,0,0,0,0,normal.
0,tcp,http,SF,286,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,0,0.11,0,0,1,0,0.22,127,255,1,0,0.01,0.01,0,0,0,0,normal.
0,tcp,http,SF,223,2480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,10,255,1,0,0.1,0.01,0,0,0,0,normal.
0,tcp,http,SF,215,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,159,255,1,0,0.01,0.02,0,0,0,0,normal.
0,tcp,http,SF,254,797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,113,255,1,0,0.01,0.03,0,0,0.01,0,normal.
0,tcp,http,SF,306,702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,232,255,1,0,0,0.02,0,0,0,0,normal.
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,1,0,1,2,74,1,0,1,0.5,0,0,0,0,attack.
0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,1,0,0.13,7,5,0.71,0.29,0.14,0,0,0,0,0,normal.
0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0.6,255,237,0.93,0.01,0,0,0,0,0,0,normal.
0,icmp,urp_i,SF,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,0,0,0,0,0.21,0.05,0,255,26,0.1,0.01,0.1,0,0,0,0,0,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,101,0.4,0.01,0.4,0,0,0,0,0,normal.
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,2,100,1,0,1,0.5,0,0,0,0,attack.
4,tcp,smtp,SF,924,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,205,156,0.55,0.02,0,0.01,0,0,0,0,normal.
1,tcp,smtp,SF,10751,938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,109,89,0.06,0.03,0.01,0.02,0,0.01,0,0,normal.
0,tcp,http,SF,304,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0.28,0.08,0,255,229,0.9,0.01,0,0,0,0,0,0,normal.
0,tcp,http,SF,301,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,215,0.84,0.02,0,0,0,0,0,0,normal.
0,tcp,http,SF,310,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,1,0,0,255,239,0.94,0.01,0,0,0,0,0,0,normal.
0,tcp,http,SF,300,2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,248,0.97,0.01,0,0,0,0,0,0,normal.
0,tcp,http,SF,306,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,1,0,0.12,255,254,1,0.01,0,0,0,0,0,0,normal.
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,1,0.06,0,0.9,1,0,1,0,255,1,0,1,0,0,0.08,0,0.89,1,attack.
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.05,0,0.95,1,0,0.96,0,255,1,0,0.97,0,0,0.03,0,0.97,1,attack.
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.1,0,0.89,1,0,1,0,255,1,0,1,0,0,0.16,0,0.84,1,attack.
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.11,0,0.88,1,0,1,0,255,1,0,1,0,0,0.08,0,0.92,1,attack.
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.05,0,0.95,1,0,1,0,255,1,0,1,0,0,0,0,1,1,attack.
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.02,0,0.98,1,0,1,0,255,1,0,1,0,0,0,0,1,1,attack.
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.09,0,0.91,1,0,1,0,255,1,0,1,0,0,0.09,0,0.91,1,attack.
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.01,0,0.99,1,0,1,0,255,1,0,1,0,0,0,0,1,1,attack.
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.05,0,0.95,1,0,1,0,255,1,0,1,0,0,0.05,0,0.95,1,attack.
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.05,0,0.95,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,attack.
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,1,0.1,0,0.9,1,0,1,0,255,1,0,1,0,0,0.07,0,0.93,1,attack.
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0.71,0.14,0,255,10,0.04,0.84,0.17,0,0.03,0,0.8,0,attack.
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,0,0,0,0.14,0.09,0,255,49,0.19,0.2,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,18,0.07,0.25,0.07,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,294,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,attack.
